-2 1.8902 6.77855e-87 0
-2 1.90588 3.90226e-87 0
-2 1.92157 2.22488e-87 0
-2 1.93725 1.25635e-87 0
-2 1.95294 7.02623e-88 0
-2 1.96863 3.89176e-88 0
-2 1.98431 2.13492e-88 0
-2 2 1.15992e-88 0

-1.98431 -2 5.83584e-156 0
-1.98431 -1.98431 3.67413e-155 0
-1.98431 -1.96863 2.29096e-154 0
-1.98431 -1.95294 1.41478e-153 0
-1.98431 -1.93725 8.65315e-153 0
-1.98431 -1.92157 5.24166e-152 0
-1.98431 -1.90588 3.14467e-151 0
-1.98431 -1.8902 1.8685e-150 0
-1.98431 -1.87451 1.09956e-149 0
-1.98431 -1.85882 6.40855e-149 0
-1.98431 -1.84314 3.69922e-148 0
-1.98431 -1.82745 2.11481e-147 0
-1.98431 -1.81176 1.19741e-146 0
-1.98431 -1.79608 6.71469e-146 0
-1.98431 -1.78039 3.72924e-145 0
-1.98431 -1.76471 2.05128e-144 0
-1.98431 -1.74902 1.11748e-143 0
-1.98431 -1.73333 6.02932e-143 0
-1.98431 -1.71765 3.22186e-142 0
-1.98431 -1.70196 1.70512e-141 0
-1.98431 -1.68627 8.9375e-141 0
-1.98431 -1.67059 4.63967e-140 0
-1.98431 -1.6549 2.38545e-139 0
-1.98431 -1.63922 1.21468e-138 0
-1.98431 -1.62353 6.12586e-138 0
-1.98431 -1.60784 3.05972e-137 0
-1.98431 -1.59216 1.51359e-136 0
-1.98431 -1.57647 7.41558e-136 0
-1.98431 -1.56078 3.59827e-135 0
-1.98431 -1.5451 1.72923e-134 0
-1.98431 -1.52941 8.23044e-134 0
-1.98431 -1.51373 3.87975e-133 0
-1.98431 -1.49804 1.81132e-132 0
-1.98431 -1.48235 8.37528e-132 0
-1.98431 -1.46667 3.83543e-131 0
-1.98431 -1.45098 1.73956e-130 0
-1.98431 -1.43529 7.81403e-130 0
-1.98431 -1.41961 3.47634e-129 0
-1.98431 -1.40392 1.53172e-128 0
-1.98431 -1.38824 6.6842e-128 0
-1.98431 -1.37255 2.88888e-127 0
-1.98431 -1.35686 1.23658e-126 0
-1.98431 -1.34118 5.24232e-126 0
-1.98431 -1.32549 2.20108e-125 0
-1.98431 -1.3098 9.15294e-125 0
-1.98431 -1.29412 3.76961e-124 0
-1.98431 -1.27843 1.5376e-123 0
-1.98431 -1.26275 6.21154e-123 0
-1.98431 -1.24706 2.48524e-122 0
-1.98431 -1.23137 9.84798e-122 0
-1.98431 -1.21569 3.86489e-121 0
-1.98431 -1.2 1.50224e-120 0
-1.98431 -1.18431 5.78297e-120 0
-1.98431 -1.16863 2.20482e-119 0
-1.98431 -1.15294 8.32546e-119 0
-1.98431 -1.13725 3.11353e-118 0
-1.98431 -1.12157 1.15321e-117 0
-1.98431 -1.10588 4.23036e-117 0
-1.98431 -1.0902 1.53693e-116 0
-1.98431 -1.07451 5.53025e-116 0
-1.98431 -1.05882 1.97081e-115 0
-1.98431 -1.04314 6.95595e-115 0
-1.98431 -1.02745 2.43152e-114 0
-1.98431 -1.01176 8.41806e-114 0
-1.98431 -0.996078 2.8864e-113 0
-1.98431 -0.980392 9.80193e-113 0
-1.98431 -0.964706 3.29669e-112 0
-1.98431 -0.94902 1.09813e-111 0
-1.98431 -0.933333 3.62279e-111 0
-1.98431 -0.917647 1.1837e-110 0
-1.98431 -0.901961 3.83048e-110 0
-1.98431 -0.886275 1.22765e-109 0
-1.98431 -0.870588 3.89679e-109 0
-1.98431 -0.854902 1.22504e-108 0
-1.98431 -0.839216 3.81421e-108 0
-1.98431 -0.823529 1.17617e-107 0
-1.98431 -0.807843 3.59208e-107 0
-1.98431 -0.792157 1.08651e-106 0
-1.98431 -0.776471 3.25486e-106 0
-1.98431 -0.760784 9.65698e-106 0
-1.98431 -0.745098 2.83767e-105 0
-1.98431 -0.729412 8.25834e-105 0
-1.98431 -0.713725 2.38032e-104 0
-1.98431 -0.698039 6.79499e-104 0
-1.98431 -0.682353 1.92111e-103 0
-1.98431 -0.666667 5.37933e-103 0
